language,strategy,model_or_tokenizer,metric_type,num_tokens,fertility,generation_time
pt,RegexPreprocessor,google/mt5-base,static,454.0,1.8306451612903225,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.2949886322021484
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,333.0,1.608695652173913,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,408.0,1.9710144927536233,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,1.328390121459961
pt,BaselinePreprocessor,xlm-roberta-base,static,1417.0,1.3851417399804498,
pt,BaselinePreprocessor,google/mt5-base,static,1904.0,1.8611925708699901,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,2.4666647911071777
pt,RegexPreprocessor,xlm-roberta-base,static,1581.0,1.3700173310225303,
pt,RegexPreprocessor,google/mt5-base,static,2071.0,1.7946273830155979,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,2.4680280685424805
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,1331.0,1.4159574468085105,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,1803.0,1.9180851063829787,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,3.0703630447387695
pt,BaselinePreprocessor,xlm-roberta-base,static,565.0,1.4450127877237853,
pt,BaselinePreprocessor,google/mt5-base,static,731.0,1.8695652173913044,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.9805526733398438
pt,RegexPreprocessor,xlm-roberta-base,static,616.0,1.4096109839816933,
pt,RegexPreprocessor,google/mt5-base,static,784.0,1.794050343249428,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.9801039695739746
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,495.0,1.430635838150289,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,661.0,1.9104046242774566,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.9673430919647217
pt,BaselinePreprocessor,xlm-roberta-base,static,1781.0,1.4829308909242298,
pt,BaselinePreprocessor,google/mt5-base,static,2279.0,1.8975853455453788,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,3.165565013885498
pt,RegexPreprocessor,xlm-roberta-base,static,1971.0,1.439737034331629,
pt,RegexPreprocessor,google/mt5-base,static,2478.0,1.8100803506208911,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,3.8222930431365967
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,1584.0,1.4748603351955307,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,2105.0,1.9599627560521415,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,3.040229558944702
pt,BaselinePreprocessor,xlm-roberta-base,static,116.0,1.5064935064935066,
pt,BaselinePreprocessor,google/mt5-base,static,142.0,1.844155844155844,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.23498058319091797
pt,RegexPreprocessor,xlm-roberta-base,static,124.0,1.3478260869565217,
pt,RegexPreprocessor,google/mt5-base,static,159.0,1.7282608695652173,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.23285651206970215
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,108.0,1.5,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,139.0,1.9305555555555556,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.8154809474945068
pt,BaselinePreprocessor,xlm-roberta-base,static,946.0,1.3553008595988538,
pt,BaselinePreprocessor,google/mt5-base,static,1274.0,1.825214899713467,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.6453001499176025
pt,RegexPreprocessor,xlm-roberta-base,static,1012.0,1.2974358974358975,
pt,RegexPreprocessor,google/mt5-base,static,1366.0,1.7512820512820513,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.613027811050415
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,851.0,1.3465189873417722,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,1191.0,1.884493670886076,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,1.5333118438720703
pt,BaselinePreprocessor,xlm-roberta-base,static,40.0,1.9047619047619047,
pt,BaselinePreprocessor,google/mt5-base,static,40.0,1.9047619047619047,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.6932990550994873
pt,RegexPreprocessor,xlm-roberta-base,static,42.0,1.826086956521739,
pt,RegexPreprocessor,google/mt5-base,static,44.0,1.9130434782608696,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.713674783706665
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,39.0,1.95,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,40.0,2.0,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.7054615020751953
pt,BaselinePreprocessor,xlm-roberta-base,static,725.0,1.3425925925925926,
pt,BaselinePreprocessor,google/mt5-base,static,961.0,1.7796296296296297,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.2042489051818848
pt,RegexPreprocessor,xlm-roberta-base,static,780.0,1.2871287128712872,
pt,RegexPreprocessor,google/mt5-base,static,1051.0,1.7343234323432344,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.6084520816802979
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,691.0,1.3629191321499015,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,942.0,1.8579881656804733,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,1.8458247184753418
pt,BaselinePreprocessor,xlm-roberta-base,static,2567.0,1.417448923246825,
pt,BaselinePreprocessor,google/mt5-base,static,3410.0,1.8829376035339591,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,4.670161485671997
pt,RegexPreprocessor,xlm-roberta-base,static,2803.0,1.3514946962391514,
pt,RegexPreprocessor,google/mt5-base,static,3731.0,1.7989392478302797,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,4.648175239562988
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,2345.0,1.400836320191159,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,3240.0,1.935483870967742,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,4.596984386444092
pt,BaselinePreprocessor,xlm-roberta-base,static,2162.0,1.5322466335931963,
pt,BaselinePreprocessor,google/mt5-base,static,2684.0,1.9021970233876684,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,3.796778440475464
pt,RegexPreprocessor,xlm-roberta-base,static,2614.0,1.4061323292092522,
pt,RegexPreprocessor,google/mt5-base,static,3250.0,1.7482517482517483,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,4.0052571296691895
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,1986.0,1.5288683602771362,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,2544.0,1.9584295612009237,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,3.6552574634552
pt,BaselinePreprocessor,xlm-roberta-base,static,2951.0,1.7723723723723723,
pt,BaselinePreprocessor,google/mt5-base,static,3309.0,1.9873873873873873,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,6.1723716259002686
pt,RegexPreprocessor,xlm-roberta-base,static,3122.0,1.5509190263288624,
pt,RegexPreprocessor,google/mt5-base,static,3611.0,1.7938400397416792,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,6.020534515380859
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,2048.0,1.5025678650036685,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,2642.0,1.9383712399119588,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,5.462163686752319
pt,BaselinePreprocessor,xlm-roberta-base,static,190.0,1.7431192660550459,
pt,BaselinePreprocessor,google/mt5-base,static,216.0,1.981651376146789,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.9859902858734131
pt,RegexPreprocessor,xlm-roberta-base,static,176.0,1.5042735042735043,
pt,RegexPreprocessor,google/mt5-base,static,221.0,1.8888888888888888,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.9854516983032227
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,155.0,1.5346534653465347,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,198.0,1.9603960396039604,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.9902482032775879
pt,BaselinePreprocessor,xlm-roberta-base,static,3680.0,1.4910858995137763,
pt,BaselinePreprocessor,google/mt5-base,static,4515.0,1.829416531604538,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,10.894737005233765
pt,RegexPreprocessor,xlm-roberta-base,static,3795.0,1.4479206409767265,
pt,RegexPreprocessor,google/mt5-base,static,4741.0,1.8088515833651277,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,9.10285210609436
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,3310.0,1.5093479252165982,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,4236.0,1.9316005471956224,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,7.636049509048462
pt,BaselinePreprocessor,xlm-roberta-base,static,544.0,1.68944099378882,
pt,BaselinePreprocessor,google/mt5-base,static,683.0,2.12111801242236,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.0938987731933594
pt,RegexPreprocessor,xlm-roberta-base,static,568.0,1.5026455026455026,
pt,RegexPreprocessor,google/mt5-base,static,721.0,1.9074074074074074,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.520319938659668
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,502.0,1.6733333333333333,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,641.0,2.1366666666666667,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,1.0088484287261963
pt,BaselinePreprocessor,xlm-roberta-base,static,201.0,1.3223684210526316,
pt,BaselinePreprocessor,google/mt5-base,static,262.0,1.7236842105263157,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.9674026966094971
pt,RegexPreprocessor,xlm-roberta-base,static,223.0,1.311764705882353,
pt,RegexPreprocessor,google/mt5-base,static,288.0,1.6941176470588235,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.8862674236297607
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,184.0,1.3333333333333333,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,253.0,1.8333333333333333,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.7619936466217041
pt,BaselinePreprocessor,xlm-roberta-base,static,142.0,1.5604395604395604,
pt,BaselinePreprocessor,google/mt5-base,static,178.0,1.956043956043956,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.8859655857086182
pt,RegexPreprocessor,xlm-roberta-base,static,156.0,1.56,
pt,RegexPreprocessor,google/mt5-base,static,192.0,1.92,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.8887934684753418
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,133.0,1.5647058823529412,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,171.0,2.011764705882353,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.6645224094390869
pt,BaselinePreprocessor,xlm-roberta-base,static,1330.0,1.4029535864978904,
pt,BaselinePreprocessor,google/mt5-base,static,1763.0,1.859704641350211,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,3.139028549194336
pt,RegexPreprocessor,xlm-roberta-base,static,1448.0,1.3621825023518344,
pt,RegexPreprocessor,google/mt5-base,static,1904.0,1.7911571025399813,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,2.961397409439087
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,1155.0,1.3668639053254439,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,1612.0,1.9076923076923078,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,2.2034099102020264
pt,BaselinePreprocessor,xlm-roberta-base,static,653.0,1.5328638497652582,
pt,BaselinePreprocessor,google/mt5-base,static,815.0,1.9131455399061033,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.1804304122924805
pt,RegexPreprocessor,xlm-roberta-base,static,661.0,1.3828451882845187,
pt,RegexPreprocessor,google/mt5-base,static,857.0,1.792887029288703,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.060703992843628
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,538.0,1.4579945799457994,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,737.0,1.997289972899729,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.9761409759521484
pt,BaselinePreprocessor,xlm-roberta-base,static,151.0,1.4245283018867925,
pt,BaselinePreprocessor,google/mt5-base,static,202.0,1.9056603773584906,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.8900046348571777
pt,RegexPreprocessor,xlm-roberta-base,static,162.0,1.3846153846153846,
pt,RegexPreprocessor,google/mt5-base,static,215.0,1.8376068376068375,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.8768947124481201
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,130.0,1.4130434782608696,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,189.0,2.0543478260869565,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.9991858005523682
pt,BaselinePreprocessor,xlm-roberta-base,static,1197.0,1.538560411311054,
pt,BaselinePreprocessor,google/mt5-base,static,1506.0,1.93573264781491,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,2.10912823677063
pt,RegexPreprocessor,xlm-roberta-base,static,1348.0,1.454153182308522,
pt,RegexPreprocessor,google/mt5-base,static,1682.0,1.8144552319309601,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,2.707179069519043
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,1119.0,1.5349794238683128,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,1431.0,1.962962962962963,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,1.986494541168213
pt,BaselinePreprocessor,xlm-roberta-base,static,1185.0,1.6458333333333333,
pt,BaselinePreprocessor,google/mt5-base,static,1410.0,1.9583333333333333,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,2.3156344890594482
pt,RegexPreprocessor,xlm-roberta-base,static,1343.0,1.5634458672875438,
pt,RegexPreprocessor,google/mt5-base,static,1589.0,1.849825378346915,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,2.328599214553833
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,900.0,1.5177065767284992,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,1189.0,2.0050590219224285,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,2.5786285400390625
pt,BaselinePreprocessor,xlm-roberta-base,static,85.0,1.6037735849056605,
pt,BaselinePreprocessor,google/mt5-base,static,101.0,1.9056603773584906,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7942020893096924
pt,RegexPreprocessor,xlm-roberta-base,static,89.0,1.5614035087719298,
pt,RegexPreprocessor,google/mt5-base,static,112.0,1.9649122807017543,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.21774578094482422
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,83.0,1.5961538461538463,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,107.0,2.0576923076923075,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.2207334041595459
pt,BaselinePreprocessor,xlm-roberta-base,static,1464.0,1.5591054313099042,
pt,BaselinePreprocessor,google/mt5-base,static,1787.0,1.9030883919062833,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,3.35819673538208
pt,RegexPreprocessor,xlm-roberta-base,static,1465.0,1.4461994076999012,
pt,RegexPreprocessor,google/mt5-base,static,1839.0,1.8153998025666338,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,3.181766986846924
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,1173.0,1.4357405140758874,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,1561.0,1.9106487148102815,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,3.0914816856384277
pt,BaselinePreprocessor,xlm-roberta-base,static,2062.0,1.6999175597691674,
pt,BaselinePreprocessor,google/mt5-base,static,2381.0,1.962901896125309,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,4.063211679458618
pt,RegexPreprocessor,xlm-roberta-base,static,2037.0,1.5549618320610687,
pt,RegexPreprocessor,google/mt5-base,static,2522.0,1.9251908396946564,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,3.5465011596679688
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,1708.0,1.578558225508318,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,2166.0,2.0018484288354896,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,3.3218979835510254
pt,BaselinePreprocessor,xlm-roberta-base,static,238.0,1.5256410256410255,
pt,BaselinePreprocessor,google/mt5-base,static,303.0,1.9423076923076923,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.4358952045440674
pt,RegexPreprocessor,xlm-roberta-base,static,263.0,1.4064171122994653,
pt,RegexPreprocessor,google/mt5-base,static,338.0,1.8074866310160427,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.4401516914367676
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,226.0,1.516778523489933,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,298.0,2.0,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.43451881408691406
pt,BaselinePreprocessor,xlm-roberta-base,static,96.0,1.8823529411764706,
pt,BaselinePreprocessor,google/mt5-base,static,107.0,2.0980392156862746,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.22777223587036133
pt,RegexPreprocessor,xlm-roberta-base,static,102.0,1.8214285714285714,
pt,RegexPreprocessor,google/mt5-base,static,117.0,2.0892857142857144,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.22826147079467773
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,87.0,1.8125,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,104.0,2.1666666666666665,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.22692561149597168
pt,BaselinePreprocessor,xlm-roberta-base,static,1045.0,4.623893805309734,
pt,BaselinePreprocessor,google/mt5-base,static,882.0,3.9026548672566372,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,2.7204220294952393
pt,RegexPreprocessor,xlm-roberta-base,static,1068.0,2.5428571428571427,
pt,RegexPreprocessor,google/mt5-base,static,1017.0,2.4214285714285713,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,2.697014808654785
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,975.0,4.6650717703349285,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,854.0,4.086124401913875,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,2.5704362392425537
pt,BaselinePreprocessor,xlm-roberta-base,static,204.0,1.6062992125984252,
pt,BaselinePreprocessor,google/mt5-base,static,260.0,2.047244094488189,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.0503404140472412
pt,RegexPreprocessor,xlm-roberta-base,static,233.0,1.6293706293706294,
pt,RegexPreprocessor,google/mt5-base,static,283.0,1.979020979020979,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.0995864868164062
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,203.0,1.735042735042735,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,250.0,2.1367521367521367,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,1.064422607421875
pt,BaselinePreprocessor,xlm-roberta-base,static,246.0,1.5185185185185186,
pt,BaselinePreprocessor,google/mt5-base,static,297.0,1.8333333333333333,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.0889928340911865
pt,RegexPreprocessor,xlm-roberta-base,static,281.0,1.4946808510638299,
pt,RegexPreprocessor,google/mt5-base,static,329.0,1.75,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.0864615440368652
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,241.0,1.5649350649350648,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,289.0,1.8766233766233766,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,1.085481882095337
pt,BaselinePreprocessor,xlm-roberta-base,static,527.0,1.4243243243243244,
pt,BaselinePreprocessor,google/mt5-base,static,670.0,1.8108108108108107,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.9705557823181152
pt,RegexPreprocessor,xlm-roberta-base,static,598.0,1.4375,
pt,RegexPreprocessor,google/mt5-base,static,741.0,1.78125,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.9730863571166992
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,481.0,1.4531722054380665,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,626.0,1.891238670694864,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.9892067909240723
pt,BaselinePreprocessor,xlm-roberta-base,static,264.0,1.4193548387096775,
pt,BaselinePreprocessor,google/mt5-base,static,328.0,1.7634408602150538,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.5132594108581543
pt,RegexPreprocessor,xlm-roberta-base,static,283.0,1.3804878048780487,
pt,RegexPreprocessor,google/mt5-base,static,349.0,1.7024390243902439,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.5256037712097168
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,237.0,1.4023668639053255,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,311.0,1.8402366863905326,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.5155613422393799
pt,BaselinePreprocessor,xlm-roberta-base,static,4110.0,1.5199704142011834,
pt,BaselinePreprocessor,google/mt5-base,static,5240.0,1.9378698224852071,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,8.957900285720825
pt,RegexPreprocessor,xlm-roberta-base,static,4563.0,1.5029644268774704,
pt,RegexPreprocessor,google/mt5-base,static,5674.0,1.8689064558629775,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,9.113433361053467
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,3910.0,1.5602553870710296,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,5044.0,2.0127693535514766,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,8.346505880355835
pt,BaselinePreprocessor,xlm-roberta-base,static,861.0,1.6431297709923665,
pt,BaselinePreprocessor,google/mt5-base,static,1000.0,1.9083969465648856,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.4253172874450684
pt,RegexPreprocessor,xlm-roberta-base,static,915.0,1.5508474576271187,
pt,RegexPreprocessor,google/mt5-base,static,1080.0,1.8305084745762712,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.97709321975708
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,811.0,1.6517311608961303,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,973.0,1.9816700610997964,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,1.411067008972168
pt,BaselinePreprocessor,xlm-roberta-base,static,636.0,1.4421768707482994,
pt,BaselinePreprocessor,google/mt5-base,static,803.0,1.8208616780045352,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.3989977836608887
pt,RegexPreprocessor,xlm-roberta-base,static,694.0,1.388,
pt,RegexPreprocessor,google/mt5-base,static,897.0,1.794,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.9709992408752441
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,556.0,1.4075949367088607,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,740.0,1.8734177215189873,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,1.593261957168579
pt,BaselinePreprocessor,xlm-roberta-base,static,531.0,1.561764705882353,
pt,BaselinePreprocessor,google/mt5-base,static,633.0,1.861764705882353,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.9643669128417969
pt,RegexPreprocessor,xlm-roberta-base,static,576.0,1.4545454545454546,
pt,RegexPreprocessor,google/mt5-base,static,700.0,1.7676767676767677,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.5328242778778076
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,485.0,1.5396825396825398,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,606.0,1.9238095238095239,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.8633875846862793
pt,BaselinePreprocessor,xlm-roberta-base,static,73.0,1.6222222222222222,
pt,BaselinePreprocessor,google/mt5-base,static,75.0,1.6666666666666667,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7863767147064209
pt,RegexPreprocessor,xlm-roberta-base,static,73.0,1.5208333333333333,
pt,RegexPreprocessor,google/mt5-base,static,77.0,1.6041666666666667,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.7687561511993408
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,59.0,1.5128205128205128,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,68.0,1.7435897435897436,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.7707107067108154
pt,BaselinePreprocessor,xlm-roberta-base,static,299.0,1.6428571428571428,
pt,BaselinePreprocessor,google/mt5-base,static,340.0,1.8681318681318682,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.1871116161346436
pt,RegexPreprocessor,xlm-roberta-base,static,325.0,1.5330188679245282,
pt,RegexPreprocessor,google/mt5-base,static,381.0,1.7971698113207548,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.5730094909667969
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,266.0,1.6319018404907975,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,324.0,1.9877300613496933,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,0.5814406871795654
pt,BaselinePreprocessor,xlm-roberta-base,static,408.0,1.5454545454545454,
pt,BaselinePreprocessor,google/mt5-base,static,469.0,1.7765151515151516,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.3025808334350586
pt,RegexPreprocessor,xlm-roberta-base,static,456.0,1.504950495049505,
pt,RegexPreprocessor,google/mt5-base,static,525.0,1.7326732673267327,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.3082542419433594
pt,Automated_MWE_VocabInjection,xlm-roberta-base,static,387.0,1.5925925925925926,
pt,Automated_MWE_VocabInjection,google/mt5-base,static,456.0,1.876543209876543,
pt,Automated_MWE_VocabInjection,google/gemma-2b-it,dynamic,,,1.2949447631835938
pt,BaselinePreprocessor,xlm-roberta-base,static,2844.0,1.4269944806823884,
pt,BaselinePreprocessor,google/mt5-base,static,3703.0,1.858003010536879,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,5.160440921783447
pt,RegexPreprocessor,xlm-roberta-base,static,3072.0,1.3617021276595744,
pt,RegexPreprocessor,google/mt5-base,static,4004.0,1.774822695035461,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,5.0503363609313965
