language,strategy,model_or_tokenizer,metric_type,num_tokens,fertility,generation_time
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,2.5567290782928467
pt,MWEPreprocessor,xlm-roberta-base,static,573.0,2.513157894736842,
pt,MWEPreprocessor,google/mt5-base,static,604.0,2.6491228070175437,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,2.407299757003784
pt,BaselinePreprocessor,xlm-roberta-base,static,50.0,1.3513513513513513,
pt,BaselinePreprocessor,google/mt5-base,static,68.0,1.837837837837838,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7262144088745117
pt,RegexPreprocessor,xlm-roberta-base,static,50.0,1.2820512820512822,
pt,RegexPreprocessor,google/mt5-base,static,69.0,1.7692307692307692,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.48887062072753906
pt,MWEPreprocessor,xlm-roberta-base,static,48.0,1.2972972972972974,
pt,MWEPreprocessor,google/mt5-base,static,67.0,1.8108108108108107,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,0.145308256149292
pt,BaselinePreprocessor,xlm-roberta-base,static,345.0,1.5972222222222223,
pt,BaselinePreprocessor,google/mt5-base,static,416.0,1.9259259259259258,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.2402112483978271
pt,RegexPreprocessor,xlm-roberta-base,static,381.0,1.5362903225806452,
pt,RegexPreprocessor,google/mt5-base,static,454.0,1.8306451612903225,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.2432923316955566
pt,MWEPreprocessor,xlm-roberta-base,static,344.0,1.5925925925925926,
pt,MWEPreprocessor,google/mt5-base,static,416.0,1.9259259259259258,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,1.2552886009216309
pt,BaselinePreprocessor,xlm-roberta-base,static,1417.0,1.3851417399804498,
pt,BaselinePreprocessor,google/mt5-base,static,1904.0,1.8611925708699901,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,2.5399110317230225
pt,RegexPreprocessor,xlm-roberta-base,static,1581.0,1.3700173310225303,
pt,RegexPreprocessor,google/mt5-base,static,2071.0,1.7946273830155979,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,2.529848575592041
pt,MWEPreprocessor,xlm-roberta-base,static,1451.0,1.4183773216031281,
pt,MWEPreprocessor,google/mt5-base,static,1939.0,1.895405669599218,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,2.624420404434204
pt,BaselinePreprocessor,xlm-roberta-base,static,565.0,1.4450127877237853,
pt,BaselinePreprocessor,google/mt5-base,static,731.0,1.8695652173913044,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.9952549934387207
pt,RegexPreprocessor,xlm-roberta-base,static,616.0,1.4096109839816933,
pt,RegexPreprocessor,google/mt5-base,static,784.0,1.794050343249428,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.9937500953674316
pt,MWEPreprocessor,xlm-roberta-base,static,567.0,1.4501278772378516,
pt,MWEPreprocessor,google/mt5-base,static,735.0,1.8797953964194374,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,0.9965927600860596
pt,BaselinePreprocessor,xlm-roberta-base,static,1781.0,1.4829308909242298,
pt,BaselinePreprocessor,google/mt5-base,static,2279.0,1.8975853455453788,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,3.267453193664551
pt,RegexPreprocessor,xlm-roberta-base,static,1971.0,1.439737034331629,
pt,RegexPreprocessor,google/mt5-base,static,2478.0,1.8100803506208911,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,3.928375244140625
pt,MWEPreprocessor,xlm-roberta-base,static,1800.0,1.4987510407993339,
pt,MWEPreprocessor,google/mt5-base,static,2307.0,1.9208992506244795,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,3.393766403198242
pt,BaselinePreprocessor,xlm-roberta-base,static,116.0,1.5064935064935066,
pt,BaselinePreprocessor,google/mt5-base,static,142.0,1.844155844155844,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.23674297332763672
pt,RegexPreprocessor,xlm-roberta-base,static,124.0,1.3478260869565217,
pt,RegexPreprocessor,google/mt5-base,static,159.0,1.7282608695652173,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.23252367973327637
pt,MWEPreprocessor,xlm-roberta-base,static,114.0,1.4805194805194806,
pt,MWEPreprocessor,google/mt5-base,static,145.0,1.8831168831168832,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,0.23758554458618164
pt,BaselinePreprocessor,xlm-roberta-base,static,946.0,1.3553008595988538,
pt,BaselinePreprocessor,google/mt5-base,static,1274.0,1.825214899713467,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.6841449737548828
pt,RegexPreprocessor,xlm-roberta-base,static,1012.0,1.2974358974358975,
pt,RegexPreprocessor,google/mt5-base,static,1366.0,1.7512820512820513,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.6630761623382568
pt,MWEPreprocessor,xlm-roberta-base,static,939.0,1.345272206303725,
pt,MWEPreprocessor,google/mt5-base,static,1285.0,1.840974212034384,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,1.6795313358306885
pt,BaselinePreprocessor,xlm-roberta-base,static,40.0,1.9047619047619047,
pt,BaselinePreprocessor,google/mt5-base,static,40.0,1.9047619047619047,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.7200241088867188
pt,RegexPreprocessor,xlm-roberta-base,static,42.0,1.826086956521739,
pt,RegexPreprocessor,google/mt5-base,static,44.0,1.9130434782608696,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.720012903213501
pt,MWEPreprocessor,xlm-roberta-base,static,41.0,1.9523809523809523,
pt,MWEPreprocessor,google/mt5-base,static,42.0,2.0,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,0.7085771560668945
pt,BaselinePreprocessor,xlm-roberta-base,static,725.0,1.3425925925925926,
pt,BaselinePreprocessor,google/mt5-base,static,961.0,1.7796296296296297,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.2249059677124023
pt,RegexPreprocessor,xlm-roberta-base,static,780.0,1.2871287128712872,
pt,RegexPreprocessor,google/mt5-base,static,1051.0,1.7343234323432344,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.6503496170043945
pt,MWEPreprocessor,xlm-roberta-base,static,728.0,1.348148148148148,
pt,MWEPreprocessor,google/mt5-base,static,985.0,1.8240740740740742,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,1.3194503784179688
pt,BaselinePreprocessor,xlm-roberta-base,static,2567.0,1.417448923246825,
pt,BaselinePreprocessor,google/mt5-base,static,3410.0,1.8829376035339591,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,4.8086206912994385
pt,RegexPreprocessor,xlm-roberta-base,static,2803.0,1.3514946962391514,
pt,RegexPreprocessor,google/mt5-base,static,3731.0,1.7989392478302797,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,4.784439325332642
pt,MWEPreprocessor,xlm-roberta-base,static,2555.0,1.4108227498619548,
pt,MWEPreprocessor,google/mt5-base,static,3466.0,1.9138597459966868,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,4.814616441726685
pt,BaselinePreprocessor,xlm-roberta-base,static,2162.0,1.5322466335931963,
pt,BaselinePreprocessor,google/mt5-base,static,2684.0,1.9021970233876684,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,3.9155523777008057
pt,RegexPreprocessor,xlm-roberta-base,static,2614.0,1.4061323292092522,
pt,RegexPreprocessor,google/mt5-base,static,3250.0,1.7482517482517483,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,4.135925769805908
pt,MWEPreprocessor,xlm-roberta-base,static,2143.0,1.518781006378455,
pt,MWEPreprocessor,google/mt5-base,static,2675.0,1.8958185683912119,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,3.8892226219177246
pt,BaselinePreprocessor,xlm-roberta-base,static,2951.0,1.7723723723723723,
pt,BaselinePreprocessor,google/mt5-base,static,3309.0,1.9873873873873873,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,6.360542297363281
pt,RegexPreprocessor,xlm-roberta-base,static,3122.0,1.5509190263288624,
pt,RegexPreprocessor,google/mt5-base,static,3611.0,1.7938400397416792,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,6.220504999160767
pt,MWEPreprocessor,xlm-roberta-base,static,2760.0,1.6576576576576576,
pt,MWEPreprocessor,google/mt5-base,static,3236.0,1.9435435435435435,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,6.079190969467163
pt,BaselinePreprocessor,xlm-roberta-base,static,190.0,1.7431192660550459,
pt,BaselinePreprocessor,google/mt5-base,static,216.0,1.981651376146789,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.0048885345458984
pt,RegexPreprocessor,xlm-roberta-base,static,176.0,1.5042735042735043,
pt,RegexPreprocessor,google/mt5-base,static,221.0,1.8888888888888888,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.0029160976409912
pt,MWEPreprocessor,xlm-roberta-base,static,167.0,1.5321100917431192,
pt,MWEPreprocessor,google/mt5-base,static,211.0,1.9357798165137614,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,1.0130999088287354
pt,BaselinePreprocessor,xlm-roberta-base,static,3680.0,1.4910858995137763,
pt,BaselinePreprocessor,google/mt5-base,static,4515.0,1.829416531604538,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,11.238160848617554
pt,RegexPreprocessor,xlm-roberta-base,static,3796.0,1.4483021747424647,
pt,RegexPreprocessor,google/mt5-base,static,4740.0,1.8084700495993895,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,9.438907861709595
pt,MWEPreprocessor,xlm-roberta-base,static,3657.0,1.4817666126418152,
pt,MWEPreprocessor,google/mt5-base,static,4578.0,1.8549432739059968,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,10.179019212722778
pt,BaselinePreprocessor,xlm-roberta-base,static,544.0,1.68944099378882,
pt,BaselinePreprocessor,google/mt5-base,static,683.0,2.12111801242236,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.117469072341919
pt,RegexPreprocessor,xlm-roberta-base,static,568.0,1.5026455026455026,
pt,RegexPreprocessor,google/mt5-base,static,721.0,1.9074074074074074,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.551076889038086
pt,MWEPreprocessor,xlm-roberta-base,static,530.0,1.6459627329192548,
pt,MWEPreprocessor,google/mt5-base,static,675.0,2.0962732919254656,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,1.6527063846588135
pt,BaselinePreprocessor,xlm-roberta-base,static,201.0,1.3223684210526316,
pt,BaselinePreprocessor,google/mt5-base,static,262.0,1.7236842105263157,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.0009455680847168
pt,RegexPreprocessor,xlm-roberta-base,static,223.0,1.311764705882353,
pt,RegexPreprocessor,google/mt5-base,static,288.0,1.6941176470588235,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.9457471370697021
pt,MWEPreprocessor,xlm-roberta-base,static,205.0,1.3486842105263157,
pt,MWEPreprocessor,google/mt5-base,static,270.0,1.7763157894736843,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,1.0050292015075684
pt,BaselinePreprocessor,xlm-roberta-base,static,142.0,1.5604395604395604,
pt,BaselinePreprocessor,google/mt5-base,static,178.0,1.956043956043956,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.9104440212249756
pt,RegexPreprocessor,xlm-roberta-base,static,156.0,1.56,
pt,RegexPreprocessor,google/mt5-base,static,192.0,1.92,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.0462231636047363
pt,MWEPreprocessor,xlm-roberta-base,static,146.0,1.6043956043956045,
pt,MWEPreprocessor,google/mt5-base,static,182.0,2.0,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,1.1666605472564697
pt,BaselinePreprocessor,xlm-roberta-base,static,1330.0,1.4029535864978904,
pt,BaselinePreprocessor,google/mt5-base,static,1763.0,1.859704641350211,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,3.176290512084961
pt,RegexPreprocessor,xlm-roberta-base,static,1448.0,1.3621825023518344,
pt,RegexPreprocessor,google/mt5-base,static,1904.0,1.7911571025399813,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,3.053081750869751
pt,MWEPreprocessor,xlm-roberta-base,static,1336.0,1.409282700421941,
pt,MWEPreprocessor,google/mt5-base,static,1783.0,1.880801687763713,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,3.1597964763641357
pt,BaselinePreprocessor,xlm-roberta-base,static,653.0,1.5328638497652582,
pt,BaselinePreprocessor,google/mt5-base,static,815.0,1.9131455399061033,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.210545539855957
pt,RegexPreprocessor,xlm-roberta-base,static,661.0,1.3828451882845187,
pt,RegexPreprocessor,google/mt5-base,static,857.0,1.792887029288703,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.0726053714752197
pt,MWEPreprocessor,xlm-roberta-base,static,616.0,1.4460093896713615,
pt,MWEPreprocessor,google/mt5-base,static,802.0,1.8826291079812207,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,1.1925995349884033
pt,BaselinePreprocessor,xlm-roberta-base,static,151.0,1.4245283018867925,
pt,BaselinePreprocessor,google/mt5-base,static,202.0,1.9056603773584906,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.8990674018859863
pt,RegexPreprocessor,xlm-roberta-base,static,162.0,1.3846153846153846,
pt,RegexPreprocessor,google/mt5-base,static,215.0,1.8376068376068375,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.9259023666381836
pt,MWEPreprocessor,xlm-roberta-base,static,151.0,1.4245283018867925,
pt,MWEPreprocessor,google/mt5-base,static,204.0,1.9245283018867925,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,0.8929781913757324
pt,BaselinePreprocessor,xlm-roberta-base,static,1197.0,1.538560411311054,
pt,BaselinePreprocessor,google/mt5-base,static,1506.0,1.93573264781491,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,2.164149045944214
pt,RegexPreprocessor,xlm-roberta-base,static,1348.0,1.454153182308522,
pt,RegexPreprocessor,google/mt5-base,static,1682.0,1.8144552319309601,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,2.772677421569824
pt,MWEPreprocessor,xlm-roberta-base,static,1197.0,1.538560411311054,
pt,MWEPreprocessor,google/mt5-base,static,1517.0,1.9498714652956297,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,2.8783926963806152
pt,BaselinePreprocessor,xlm-roberta-base,static,1185.0,1.6458333333333333,
pt,BaselinePreprocessor,google/mt5-base,static,1410.0,1.9583333333333333,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,2.4089934825897217
pt,RegexPreprocessor,xlm-roberta-base,static,1343.0,1.5634458672875438,
pt,RegexPreprocessor,google/mt5-base,static,1589.0,1.849825378346915,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,2.4100253582000732
pt,MWEPreprocessor,xlm-roberta-base,static,1195.0,1.6597222222222223,
pt,MWEPreprocessor,google/mt5-base,static,1433.0,1.9902777777777778,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,2.3913965225219727
pt,BaselinePreprocessor,xlm-roberta-base,static,85.0,1.6037735849056605,
pt,BaselinePreprocessor,google/mt5-base,static,101.0,1.9056603773584906,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.8036043643951416
pt,RegexPreprocessor,xlm-roberta-base,static,89.0,1.5614035087719298,
pt,RegexPreprocessor,google/mt5-base,static,112.0,1.9649122807017543,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.22431206703186035
pt,MWEPreprocessor,xlm-roberta-base,static,85.0,1.6037735849056605,
pt,MWEPreprocessor,google/mt5-base,static,108.0,2.0377358490566038,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,0.22234725952148438
pt,BaselinePreprocessor,xlm-roberta-base,static,1464.0,1.5591054313099042,
pt,BaselinePreprocessor,google/mt5-base,static,1787.0,1.9030883919062833,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,3.4889490604400635
pt,RegexPreprocessor,xlm-roberta-base,static,1465.0,1.4461994076999012,
pt,RegexPreprocessor,google/mt5-base,static,1839.0,1.8153998025666338,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,3.2758448123931885
pt,MWEPreprocessor,xlm-roberta-base,static,1385.0,1.4749733759318424,
pt,MWEPreprocessor,google/mt5-base,static,1759.0,1.873269435569755,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,3.1722350120544434
pt,BaselinePreprocessor,xlm-roberta-base,static,2062.0,1.6999175597691674,
pt,BaselinePreprocessor,google/mt5-base,static,2381.0,1.962901896125309,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,4.180893659591675
pt,RegexPreprocessor,xlm-roberta-base,static,2037.0,1.5549618320610687,
pt,RegexPreprocessor,google/mt5-base,static,2522.0,1.9251908396946564,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,3.6549816131591797
pt,MWEPreprocessor,xlm-roberta-base,static,1935.0,1.5952184666117064,
pt,MWEPreprocessor,google/mt5-base,static,2417.0,1.9925803792250618,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,4.053127288818359
pt,BaselinePreprocessor,xlm-roberta-base,static,238.0,1.5256410256410255,
pt,BaselinePreprocessor,google/mt5-base,static,303.0,1.9423076923076923,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.44240880012512207
pt,RegexPreprocessor,xlm-roberta-base,static,263.0,1.4064171122994653,
pt,RegexPreprocessor,google/mt5-base,static,338.0,1.8074866310160427,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.4424715042114258
pt,MWEPreprocessor,xlm-roberta-base,static,234.0,1.5,
pt,MWEPreprocessor,google/mt5-base,static,305.0,1.955128205128205,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,0.4469943046569824
pt,BaselinePreprocessor,xlm-roberta-base,static,96.0,1.8823529411764706,
pt,BaselinePreprocessor,google/mt5-base,static,107.0,2.0980392156862746,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.229445219039917
pt,RegexPreprocessor,xlm-roberta-base,static,102.0,1.8214285714285714,
pt,RegexPreprocessor,google/mt5-base,static,117.0,2.0892857142857144,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.22936367988586426
pt,MWEPreprocessor,xlm-roberta-base,static,96.0,1.8823529411764706,
pt,MWEPreprocessor,google/mt5-base,static,111.0,2.176470588235294,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,0.2335352897644043
pt,BaselinePreprocessor,xlm-roberta-base,static,1045.0,4.623893805309734,
pt,BaselinePreprocessor,google/mt5-base,static,882.0,3.9026548672566372,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,2.8933942317962646
pt,RegexPreprocessor,xlm-roberta-base,static,1068.0,2.5428571428571427,
pt,RegexPreprocessor,google/mt5-base,static,1017.0,2.4214285714285713,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,2.786355495452881
pt,MWEPreprocessor,xlm-roberta-base,static,999.0,4.420353982300885,
pt,MWEPreprocessor,google/mt5-base,static,865.0,3.827433628318584,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,2.77089262008667
pt,BaselinePreprocessor,xlm-roberta-base,static,204.0,1.6062992125984252,
pt,BaselinePreprocessor,google/mt5-base,static,260.0,2.047244094488189,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.0053215026855469
pt,RegexPreprocessor,xlm-roberta-base,static,233.0,1.6293706293706294,
pt,RegexPreprocessor,google/mt5-base,static,283.0,1.979020979020979,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.9982891082763672
pt,MWEPreprocessor,xlm-roberta-base,static,219.0,1.7244094488188977,
pt,MWEPreprocessor,google/mt5-base,static,266.0,2.094488188976378,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,0.977081298828125
pt,BaselinePreprocessor,xlm-roberta-base,static,246.0,1.5185185185185186,
pt,BaselinePreprocessor,google/mt5-base,static,297.0,1.8333333333333333,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.0844166278839111
pt,RegexPreprocessor,xlm-roberta-base,static,281.0,1.4946808510638299,
pt,RegexPreprocessor,google/mt5-base,static,329.0,1.75,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.095120906829834
pt,MWEPreprocessor,xlm-roberta-base,static,252.0,1.5555555555555556,
pt,MWEPreprocessor,google/mt5-base,static,297.0,1.8333333333333333,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,1.1895976066589355
pt,BaselinePreprocessor,xlm-roberta-base,static,527.0,1.4243243243243244,
pt,BaselinePreprocessor,google/mt5-base,static,670.0,1.8108108108108107,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.0022218227386475
pt,RegexPreprocessor,xlm-roberta-base,static,598.0,1.4375,
pt,RegexPreprocessor,google/mt5-base,static,741.0,1.78125,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.9876794815063477
pt,MWEPreprocessor,xlm-roberta-base,static,551.0,1.4891891891891893,
pt,MWEPreprocessor,google/mt5-base,static,694.0,1.8756756756756756,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,0.9841883182525635
pt,BaselinePreprocessor,xlm-roberta-base,static,264.0,1.4193548387096775,
pt,BaselinePreprocessor,google/mt5-base,static,328.0,1.7634408602150538,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.5151224136352539
pt,RegexPreprocessor,xlm-roberta-base,static,283.0,1.3804878048780487,
pt,RegexPreprocessor,google/mt5-base,static,349.0,1.7024390243902439,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.5271050930023193
pt,MWEPreprocessor,xlm-roberta-base,static,263.0,1.413978494623656,
pt,MWEPreprocessor,google/mt5-base,static,329.0,1.7688172043010753,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,0.5271666049957275
pt,BaselinePreprocessor,xlm-roberta-base,static,4110.0,1.5199704142011834,
pt,BaselinePreprocessor,google/mt5-base,static,5240.0,1.9378698224852071,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,9.262861490249634
pt,RegexPreprocessor,xlm-roberta-base,static,4563.0,1.5029644268774704,
pt,RegexPreprocessor,google/mt5-base,static,5674.0,1.8689064558629775,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,9.414551258087158
pt,MWEPreprocessor,xlm-roberta-base,static,4230.0,1.5643491124260356,
pt,MWEPreprocessor,google/mt5-base,static,5323.0,1.9685650887573964,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,9.578691244125366
pt,BaselinePreprocessor,xlm-roberta-base,static,861.0,1.6431297709923665,
pt,BaselinePreprocessor,google/mt5-base,static,1000.0,1.9083969465648856,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.4522149562835693
pt,RegexPreprocessor,xlm-roberta-base,static,915.0,1.5508474576271187,
pt,RegexPreprocessor,google/mt5-base,static,1080.0,1.8305084745762712,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,2.14107084274292
pt,MWEPreprocessor,xlm-roberta-base,static,860.0,1.6412213740458015,
pt,MWEPreprocessor,google/mt5-base,static,1011.0,1.9293893129770991,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,1.4473965167999268
pt,BaselinePreprocessor,xlm-roberta-base,static,636.0,1.4421768707482994,
pt,BaselinePreprocessor,google/mt5-base,static,803.0,1.8208616780045352,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.433441162109375
pt,RegexPreprocessor,xlm-roberta-base,static,694.0,1.388,
pt,RegexPreprocessor,google/mt5-base,static,897.0,1.794,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,2.010784387588501
pt,MWEPreprocessor,xlm-roberta-base,static,621.0,1.4081632653061225,
pt,MWEPreprocessor,google/mt5-base,static,818.0,1.854875283446712,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,1.4264061450958252
pt,BaselinePreprocessor,xlm-roberta-base,static,531.0,1.561764705882353,
pt,BaselinePreprocessor,google/mt5-base,static,633.0,1.861764705882353,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.974766731262207
pt,RegexPreprocessor,xlm-roberta-base,static,576.0,1.4545454545454546,
pt,RegexPreprocessor,google/mt5-base,static,700.0,1.7676767676767677,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.450319766998291
pt,MWEPreprocessor,xlm-roberta-base,static,519.0,1.526470588235294,
pt,MWEPreprocessor,google/mt5-base,static,641.0,1.8852941176470588,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,1.5583298206329346
pt,BaselinePreprocessor,xlm-roberta-base,static,73.0,1.6222222222222222,
pt,BaselinePreprocessor,google/mt5-base,static,75.0,1.6666666666666667,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,0.8072032928466797
pt,RegexPreprocessor,xlm-roberta-base,static,73.0,1.5208333333333333,
pt,RegexPreprocessor,google/mt5-base,static,77.0,1.6041666666666667,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.9035985469818115
pt,MWEPreprocessor,xlm-roberta-base,static,69.0,1.5333333333333334,
pt,MWEPreprocessor,google/mt5-base,static,73.0,1.6222222222222222,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,0.9502360820770264
pt,BaselinePreprocessor,xlm-roberta-base,static,299.0,1.6428571428571428,
pt,BaselinePreprocessor,google/mt5-base,static,340.0,1.8681318681318682,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.2405362129211426
pt,RegexPreprocessor,xlm-roberta-base,static,325.0,1.5330188679245282,
pt,RegexPreprocessor,google/mt5-base,static,381.0,1.7971698113207548,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,0.5844366550445557
pt,MWEPreprocessor,xlm-roberta-base,static,296.0,1.6263736263736264,
pt,MWEPreprocessor,google/mt5-base,static,351.0,1.9285714285714286,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,1.2028450965881348
pt,BaselinePreprocessor,xlm-roberta-base,static,408.0,1.5454545454545454,
pt,BaselinePreprocessor,google/mt5-base,static,469.0,1.7765151515151516,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,1.336970329284668
pt,RegexPreprocessor,xlm-roberta-base,static,456.0,1.504950495049505,
pt,RegexPreprocessor,google/mt5-base,static,525.0,1.7326732673267327,
pt,RegexPreprocessor,google/gemma-2b-it,dynamic,,,1.34415864944458
pt,MWEPreprocessor,xlm-roberta-base,static,416.0,1.5757575757575757,
pt,MWEPreprocessor,google/mt5-base,static,482.0,1.8257575757575757,
pt,MWEPreprocessor,google/gemma-2b-it,dynamic,,,1.3284342288970947
pt,BaselinePreprocessor,xlm-roberta-base,static,2844.0,1.4269944806823884,
pt,BaselinePreprocessor,google/mt5-base,static,3703.0,1.858003010536879,
pt,BaselinePreprocessor,google/gemma-2b-it,dynamic,,,5.314873218536377
pt,RegexPreprocessor,xlm-roberta-base,static,3072.0,1.3617021276595744,
